record_id,year,quarter,facility_id,region_code,region_name,scope1_proxy_tco2e,method,data_status
EC-2021Q1-001,2021,1,MGB-FAC-001,R04A,CALABARZON,336.59,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-021,2024,2,MGB-FAC-021,R02,Cagayan Valley,2164.9,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-022,2024,2,MGB-FAC-022,R06,Western Visayas,298.04,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-023,2024,2,MGB-FAC-023,R11,Davao Region,356.96,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-024,2024,2,MGB-FAC-024,CAR,Cordillera Administrative Region,2231.2,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-025,2024,2,MGB-FAC-025,MIMAROPA,MIMAROPA Region,146.07,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-026,2024,2,MGB-FAC-026,R09,Zamboanga Peninsula,512.23,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-027,2024,2,MGB-FAC-027,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao,197.19,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-028,2024,2,MGB-FAC-028,R03,Central Luzon,2091.69,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-029,2024,2,MGB-FAC-029,R07,Central Visayas,276.92,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-030,2024,2,MGB-FAC-030,R12,SOCCSKSARGEN,100.47,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-031,2024,2,MGB-FAC-031,R01,Ilocos Region,3062.98,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-032,2024,2,MGB-FAC-032,R05,Bicol Region,455.57,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-033,2024,2,MGB-FAC-033,R10,Northern Mindanao,181.64,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-034,2024,2,MGB-FAC-034,NCR,National Capital Region,402.43,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-035,2024,2,MGB-FAC-035,R04A,CALABARZON,6021.58,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q2-036,2024,2,MGB-FAC-036,R08,Eastern Visayas,441.41,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-001,2024,3,MGB-FAC-001,R04A,CALABARZON,468.59,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-002,2024,3,MGB-FAC-002,R08,Eastern Visayas,287.86,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-003,2024,3,MGB-FAC-003,R13,Caraga,2838.33,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-004,2024,3,MGB-FAC-004,R02,Cagayan Valley,333.87,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-005,2024,3,MGB-FAC-005,R06,Western Visayas,130.72,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-006,2024,3,MGB-FAC-006,R11,Davao Region,461.21,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-007,2024,3,MGB-FAC-007,CAR,Cordillera Administrative Region,3116.01,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-008,2024,3,MGB-FAC-008,MIMAROPA,MIMAROPA Region,154.42,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-009,2024,3,MGB-FAC-009,R09,Zamboanga Peninsula,343.53,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-010,2024,3,MGB-FAC-010,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao,3560.81,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-011,2024,3,MGB-FAC-011,R03,Central Luzon,164.59,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-012,2024,3,MGB-FAC-012,R07,Central Visayas,322.08,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-013,2024,3,MGB-FAC-013,R12,SOCCSKSARGEN,339.27,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-014,2024,3,MGB-FAC-014,R01,Ilocos Region,3412.95,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-015,2024,3,MGB-FAC-015,R05,Bicol Region,447.73,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-016,2024,3,MGB-FAC-016,R10,Northern Mindanao,165.89,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-017,2024,3,MGB-FAC-017,NCR,National Capital Region,3679.31,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-018,2024,3,MGB-FAC-018,R04A,CALABARZON,549.14,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-019,2024,3,MGB-FAC-019,R08,Eastern Visayas,137.39,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-020,2024,3,MGB-FAC-020,R13,Caraga,105.61,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-021,2024,3,MGB-FAC-021,R02,Cagayan Valley,1654.29,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-022,2024,3,MGB-FAC-022,R06,Western Visayas,322.42,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-023,2024,3,MGB-FAC-023,R11,Davao Region,413.56,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-024,2024,3,MGB-FAC-024,CAR,Cordillera Administrative Region,924.72,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-025,2024,3,MGB-FAC-025,MIMAROPA,MIMAROPA Region,329.74,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-026,2024,3,MGB-FAC-026,R09,Zamboanga Peninsula,415.73,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-027,2024,3,MGB-FAC-027,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao,325.52,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-028,2024,3,MGB-FAC-028,R03,Central Luzon,2939.33,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-029,2024,3,MGB-FAC-029,R07,Central Visayas,357.23,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-030,2024,3,MGB-FAC-030,R12,SOCCSKSARGEN,516.62,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-031,2024,3,MGB-FAC-031,R01,Ilocos Region,1375.65,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-032,2024,3,MGB-FAC-032,R05,Bicol Region,514.12,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-033,2024,3,MGB-FAC-033,R10,Northern Mindanao,342.44,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-034,2024,3,MGB-FAC-034,NCR,National Capital Region,354.22,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-035,2024,3,MGB-FAC-035,R04A,CALABARZON,4221,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q3-036,2024,3,MGB-FAC-036,R08,Eastern Visayas,515.57,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-001,2024,4,MGB-FAC-001,R04A,CALABARZON,111.82,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-002,2024,4,MGB-FAC-002,R08,Eastern Visayas,484.12,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-003,2024,4,MGB-FAC-003,R13,Caraga,659.75,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-004,2024,4,MGB-FAC-004,R02,Cagayan Valley,517.98,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-005,2024,4,MGB-FAC-005,R06,Western Visayas,186.72,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-006,2024,4,MGB-FAC-006,R11,Davao Region,284.85,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-007,2024,4,MGB-FAC-007,CAR,Cordillera Administrative Region,3834.82,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-008,2024,4,MGB-FAC-008,MIMAROPA,MIMAROPA Region,482.54,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-009,2024,4,MGB-FAC-009,R09,Zamboanga Peninsula,268.92,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-010,2024,4,MGB-FAC-010,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao,5343.21,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-011,2024,4,MGB-FAC-011,R03,Central Luzon,86.48,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-012,2024,4,MGB-FAC-012,R07,Central Visayas,222.95,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-013,2024,4,MGB-FAC-013,R12,SOCCSKSARGEN,262.24,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-014,2024,4,MGB-FAC-014,R01,Ilocos Region,2369.87,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-015,2024,4,MGB-FAC-015,R05,Bicol Region,378.7,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-016,2024,4,MGB-FAC-016,R10,Northern Mindanao,329.77,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-017,2024,4,MGB-FAC-017,NCR,National Capital Region,5927.29,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-018,2024,4,MGB-FAC-018,R04A,CALABARZON,279.57,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-019,2024,4,MGB-FAC-019,R08,Eastern Visayas,454.37,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-020,2024,4,MGB-FAC-020,R13,Caraga,325.71,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-021,2024,4,MGB-FAC-021,R02,Cagayan Valley,5375.87,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-022,2024,4,MGB-FAC-022,R06,Western Visayas,84.59,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-023,2024,4,MGB-FAC-023,R11,Davao Region,136.31,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-024,2024,4,MGB-FAC-024,CAR,Cordillera Administrative Region,402.48,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-025,2024,4,MGB-FAC-025,MIMAROPA,MIMAROPA Region,478.16,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-026,2024,4,MGB-FAC-026,R09,Zamboanga Peninsula,325.58,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-027,2024,4,MGB-FAC-027,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao,561.11,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-028,2024,4,MGB-FAC-028,R03,Central Luzon,5530.39,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-029,2024,4,MGB-FAC-029,R07,Central Visayas,233.43,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-030,2024,4,MGB-FAC-030,R12,SOCCSKSARGEN,85.5,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-031,2024,4,MGB-FAC-031,R01,Ilocos Region,3833.35,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-032,2024,4,MGB-FAC-032,R05,Bicol Region,435.78,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-033,2024,4,MGB-FAC-033,R10,Northern Mindanao,521.58,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-034,2024,4,MGB-FAC-034,NCR,National Capital Region,93.92,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-035,2024,4,MGB-FAC-035,R04A,CALABARZON,4901.94,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2024Q4-036,2024,4,MGB-FAC-036,R08,Eastern Visayas,498.44,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-001,2025,1,MGB-FAC-001,R04A,CALABARZON,143.22,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-002,2025,1,MGB-FAC-002,R08,Eastern Visayas,73.35,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-003,2025,1,MGB-FAC-003,R13,Caraga,5575.1,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-004,2025,1,MGB-FAC-004,R02,Cagayan Valley,47.99,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-005,2025,1,MGB-FAC-005,R06,Western Visayas,95.77,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-006,2025,1,MGB-FAC-006,R11,Davao Region,490.43,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-007,2025,1,MGB-FAC-007,CAR,Cordillera Administrative Region,2618.3,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-008,2025,1,MGB-FAC-008,MIMAROPA,MIMAROPA Region,66.88,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-009,2025,1,MGB-FAC-009,R09,Zamboanga Peninsula,524.62,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-010,2025,1,MGB-FAC-010,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao,1233.07,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-011,2025,1,MGB-FAC-011,R03,Central Luzon,531.92,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-012,2025,1,MGB-FAC-012,R07,Central Visayas,191.52,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-013,2025,1,MGB-FAC-013,R12,SOCCSKSARGEN,343.85,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-014,2025,1,MGB-FAC-014,R01,Ilocos Region,4684.12,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-015,2025,1,MGB-FAC-015,R05,Bicol Region,343.49,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-016,2025,1,MGB-FAC-016,R10,Northern Mindanao,240.43,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-017,2025,1,MGB-FAC-017,NCR,National Capital Region,771.47,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-018,2025,1,MGB-FAC-018,R04A,CALABARZON,114.92,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-019,2025,1,MGB-FAC-019,R08,Eastern Visayas,280.4,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-020,2025,1,MGB-FAC-020,R13,Caraga,125.88,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-021,2025,1,MGB-FAC-021,R02,Cagayan Valley,4199.38,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-022,2025,1,MGB-FAC-022,R06,Western Visayas,423.57,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-023,2025,1,MGB-FAC-023,R11,Davao Region,509.4,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-024,2025,1,MGB-FAC-024,CAR,Cordillera Administrative Region,352.08,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-025,2025,1,MGB-FAC-025,MIMAROPA,MIMAROPA Region,278.15,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-026,2025,1,MGB-FAC-026,R09,Zamboanga Peninsula,161.35,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-027,2025,1,MGB-FAC-027,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao,472.77,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-028,2025,1,MGB-FAC-028,R03,Central Luzon,231.99,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-029,2025,1,MGB-FAC-029,R07,Central Visayas,506.93,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-030,2025,1,MGB-FAC-030,R12,SOCCSKSARGEN,397.88,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-031,2025,1,MGB-FAC-031,R01,Ilocos Region,1586.78,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-032,2025,1,MGB-FAC-032,R05,Bicol Region,122.8,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-033,2025,1,MGB-FAC-033,R10,Northern Mindanao,175.33,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-034,2025,1,MGB-FAC-034,NCR,National Capital Region,477.04,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-035,2025,1,MGB-FAC-035,R04A,CALABARZON,384.28,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q1-036,2025,1,MGB-FAC-036,R08,Eastern Visayas,212.5,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-001,2025,2,MGB-FAC-001,R04A,CALABARZON,299.66,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-002,2025,2,MGB-FAC-002,R08,Eastern Visayas,188.15,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-003,2025,2,MGB-FAC-003,R13,Caraga,3225.29,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-004,2025,2,MGB-FAC-004,R02,Cagayan Valley,181.2,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-005,2025,2,MGB-FAC-005,R06,Western Visayas,265.06,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-006,2025,2,MGB-FAC-006,R11,Davao Region,452.85,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-007,2025,2,MGB-FAC-007,CAR,Cordillera Administrative Region,3220.29,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-008,2025,2,MGB-FAC-008,MIMAROPA,MIMAROPA Region,518.63,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-009,2025,2,MGB-FAC-009,R09,Zamboanga Peninsula,490.88,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-010,2025,2,MGB-FAC-010,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao,3933.79,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-011,2025,2,MGB-FAC-011,R03,Central Luzon,250.76,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-012,2025,2,MGB-FAC-012,R07,Central Visayas,291.74,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-013,2025,2,MGB-FAC-013,R12,SOCCSKSARGEN,113,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-014,2025,2,MGB-FAC-014,R01,Ilocos Region,4417.86,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-015,2025,2,MGB-FAC-015,R05,Bicol Region,470.8,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-016,2025,2,MGB-FAC-016,R10,Northern Mindanao,517.29,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-017,2025,2,MGB-FAC-017,NCR,National Capital Region,3866.19,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-018,2025,2,MGB-FAC-018,R04A,CALABARZON,308.43,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-019,2025,2,MGB-FAC-019,R08,Eastern Visayas,64,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-020,2025,2,MGB-FAC-020,R13,Caraga,334.28,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-021,2025,2,MGB-FAC-021,R02,Cagayan Valley,3950.44,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-022,2025,2,MGB-FAC-022,R06,Western Visayas,49.44,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-023,2025,2,MGB-FAC-023,R11,Davao Region,457.84,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-024,2025,2,MGB-FAC-024,CAR,Cordillera Administrative Region,118.93,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-025,2025,2,MGB-FAC-025,MIMAROPA,MIMAROPA Region,176.69,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-026,2025,2,MGB-FAC-026,R09,Zamboanga Peninsula,73.52,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-027,2025,2,MGB-FAC-027,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao,240.89,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-028,2025,2,MGB-FAC-028,R03,Central Luzon,2972.33,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-029,2025,2,MGB-FAC-029,R07,Central Visayas,494.69,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-030,2025,2,MGB-FAC-030,R12,SOCCSKSARGEN,477.44,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-031,2025,2,MGB-FAC-031,R01,Ilocos Region,5461.2,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-032,2025,2,MGB-FAC-032,R05,Bicol Region,432.03,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-033,2025,2,MGB-FAC-033,R10,Northern Mindanao,545.02,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-034,2025,2,MGB-FAC-034,NCR,National Capital Region,555.23,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-035,2025,2,MGB-FAC-035,R04A,CALABARZON,2112.31,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q2-036,2025,2,MGB-FAC-036,R08,Eastern Visayas,521.68,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-001,2025,3,MGB-FAC-001,R04A,CALABARZON,243.25,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-002,2025,3,MGB-FAC-002,R08,Eastern Visayas,475.86,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-003,2025,3,MGB-FAC-003,R13,Caraga,2723.07,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
